subdoc_name,doc_name,context,position
0_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

3.	ใบสำคัญแสดงสิทธิ (Warrant)
3.1	ความหมายและเงื่อนไขต่างๆ ของ Warrant (วอแรนต์)
	1.	ความหมายโดยสากล Warrant เป็น Option (ออปชั่น) ประเภทหนึ่ง ที่มีลักษณะเป็นสัญญาที่ให้สิทธิในการซื้อหรือขายสินทรัพย์อ้างอิง (Underlying Asset) ในระยะเวลาที่กำหนด เช่นเดียวกับ DW โดย Warrant ส่วนใหญ่จะอ้างอิงกับหุ้นสามัญ
	2.	ความหมายในไทย Warrant เป็นสัญญาที่ให้สิทธิในการจะซื้อหุ้นสามัญอ้างอิง ในระยะเวลาที่กำหนด (ระยะเวลาส่วนใหญี่อยู่ระหว่าง 2 – 10 ปี) โดยผู้ออก Warrant จะเป็นบริษัทที่จดทะเบียนในตลาดหลักทรัพย์นั่นเอง โดยเนื้อหาต่อจากนี้จะกล่าวถึง Warrant ไทยเท่านั้น
	3.	เงื่อนไขที่สำคัญของ Warrant
	ตัวอย่าง Warrant ที่ให้สิทธิในการซื้อหุ้นสามัญ AAA (AAA-W)
		1. หลักทรัพย์อ้างอิง เช่น หุ้นสามัญ AAA คือ Warrant ให้สิทธิในการซื้อหุ้น AAA
		2. อัตราการใช้สิทธิ เช่น 1 : 1 คือ Warrant 1 หน่วย มีสิทธิซื้อหุ้นสามัญได้ 1 หุ้น
		3. ราคาใช้สิทธิ เช่น 15.00 บาท คือ เงินที่ต้องจ่ายเพื่อใช้สิทธิซื้อหุ้นสามัญ 1 หุ้น
		4. กำหนดการใช้สิทธิ เช่น ทุกไตรมาส คือ ใช้สิทธิได้ในเดือน 3, 6, 9, 12
		5. วันหมดอายุ เช่น 30 มิ.ย. 2019 คือ สัญญาหมดอายุ และใช้สิทธิได้ครั้งสุดท้าย","[[0, 1077]]"
1_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

3.2	ความแตกต่างระหว่าง DW และ Warrant
	ประเภทของสิทธิ
		DW: Call และ Put
		Warrant (ไทย): Call","[[0, 30], [1078, 1173]]"
2_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	รูปแบบการใช้สิทธิ
		DW: European
		Warrant (ไทย): Pseudo-American","[[0, 30], [1079, 1116], [1174, 1240]]"
3_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	อายุของตราสาร
		DW: ≤ 2 ปี
		Warrant (ไทย): 2 – 10 ปี","[[0, 30], [1079, 1116], [1241, 1295]]"
4_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	ผู้ออกตราสาร
		DW: ธนาคาร, บล.
		Warrant (ไทย): บริษัทของหลักทรัพย์อ้างอิง (เช่น ผู้ออก Warrant ที่ให้สิทธิซื้อหุ้น AAA ต้องเป็นบริษัท AAA เท่านั้น)","[[0, 30], [1079, 1116], [1296, 1445]]"
5_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	การส่งมอบ
		DW: Physical, Cash Settlement (ไทย)
		Warrant (ไทย): Physical","[[0, 30], [1079, 1116], [1446, 1520]]"
6_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	กรณีส่งมอบ Physical
		DW: ใช้หุ้นเดิมในตลาด
		Warrant (ไทย): บริษัทออกหุ้นใหม่ (การออกหุ้นใหม่ ส่งผลให้เกิด Dilution effect ส่งผลลบต่อราคาหุ้น และ Warrant)","[[0, 30], [1079, 1116], [1521, 1677]]"
7_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	Credit Risk
		DW: มี (เนื่องจากผู้ออกต้องหาหุ้นมาให้ หรือ ต้องชำระส่วนต่างราคา)
		Warrant (ไทย): ไม่มี (เนื่องจากหุ้นที่ให้ บริษัทสามารถออกหุ้นเพิ่มเองได้)","[[0, 30], [1079, 1116], [1678, 1834]]"
8_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	ผู้ดูแลสภาพคล่อง
		DW: ต้องมี ≥ 1 ราย
		Warrant (ไทย): ไม่ต้องมี","[[0, 30], [1079, 1116], [1835, 1900]]"
9_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	วัตถุประสงค์การออก
		DW: เป็นผลิตภัณฑ์ทางการเงิน
		Warrant (ไทย): ระดมทุน","[[0, 30], [1079, 1116], [1901, 1975]]"
10_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	ภาษีเมื่อมีการส่งมอบ
		DW: มีภาษี
		Warrant (ไทย): ไม่มีภาษี","[[0, 30], [1079, 1116], [1976, 2037]]"
11_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	การปรับสิทธิเมื่อปันผล
		DW: ปรับทุกกรณี
		Warrant (ไทย): ปรับเมื่อปันผล > อัตราที่ผู้ออกกำหนด","[[0, 30], [1079, 1116], [2038, 2133]]"
12_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	การได้มาของตราสารในครั้งแรก
		DW: ได้จากผู้ออกด้วยวิธี Direct Listing (Direct Listing เป็นวิธีการซื้อขายโดยการนำ DW เข้าตลาดหลักทรัพย์ และซื้อขายในตลาดหลักทรัพย์ตั้งแต่ครั้งแรก (ไม่มีการจองซื้อก่อนเข้าตลาด))
		Warrant (ไทย):
			- ให้ผู้ถือหุ้นเดิม (เช่น บริษัท AAA แจก Warrant ให้กับผู้ถือที่หุ้น AAA) โดยอาจแจกฟรีหรือขาย
			- ขายให้ผู้ลงทุนทั่วไป","[[0, 30], [1079, 1116], [2134, 2482]]"
13_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	อัตราส่วนที่ใช้วิเคราะห์
		DW: มีทั้ง Call DW และ Put DW
		Warrant (ไทย): เหมือน Call DW","[[0, 30], [1079, 1116], [2483, 2572]]"
14_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
3.2	ความแตกต่างระหว่าง DW และ Warrant
	การประเมินมูลค่า
		DW: มีทั้ง Call DW และ Put DW
		Warrant (ไทย): เหมือน Call DW","[[0, 30], [1079, 1116], [2573, 2654]]"
15_1345177.txt,1345177.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

3.3	กลยุทธ์พื้นฐานของการลงทุนใน Warrant
	1.	ซื้อ Warrant แล้วใช้สิทธิซื้อสินทรัพย์อ้างอิง เป็นการซื้อ Warrant (ซื้อสิทธิที่จะซื้อหุ้น) โดยมีความตั้งใจและเตรียมเงินทุนไว้สำหรับการใช้สิทธิซื้อหุ้นในอนาคต เช่น ผู้ลงทุนมีเงิน 1 ล้านบาท และซื้อ Warrant 1 แสนบาท และเตรียมเงิน 9 แสนไว้เพื่อใช้สิทธิซื้อหุ้น
	2.	เก็งกำไรจากการซื้อแล้วขายเมื่อราคา Warrant ปรับตัวสูงขึ้น เป็นการซื้อ Warrant (ซื้อสิทธิที่จะซื้อหุ้น) โดยไม่มีความตั้งใจและการเตรียมเงินเพื่อจะใช้สิทธิซื้อหุ้นในอนาคต เช่น ผู้ลงทุนมีเงิน 1 ล้านบาท และซื้อ Warrant ทั้งหมด 1 ล้านบาท ทั้งนี้ ที่ผู้ลงทุนเลือกซื้อ Warrant แทนสินทรัพย์อ้างอิง เนื่องจาก Warrant มีความผันผวนของราคามากกว่า และผู้ลงทุนเชื่อว่าราคาหุ้นจะปรับตัวขึ้นในกรณีที่สินทรัพย์อ้างอิงปรับตัวขึ้น Warrant จะปรับตัวขึ้นมากกว่า และอาจทำกำไรหลายร้อยเปอร์เซ็นต์ (ไม่มีเพดานของกำไร) ขณะที่หากราคาสินทรัพย์อ้างอิงปรับตัวลดลง Warrant จะปรับตัวลดลงมากกว่าเช่นกัน แต่การขาดทุนจะไม่เกิน -100% ของเงินลงทุนใน Warrant นั่นเอง","[[0, 30], [2655, 3587]]"
0_1345178.txt,1345178.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

4.	ใบสำคัญแสดงสิทธิซื้อหุ้นเพิ่มทุนที่โอนสิทธิได้ (Transferable Subscription Right :TSR) TSR มีลักษณะคล้ายกับการเพิ่มทุนแบบเสนอขายให้ผู้ถือหุ้นเดิม (Right Offering: RO) ผสมกับ Warrant โดยจะเป็นสัญญาที่ให้สิทธิในการซื้อหุ้นเพิ่มทุน ซึ่งอายุของสัญญาไม่เกิน 2 เดือน และสามารถซื้อขายได้ผ่านตลาดหลักทรัพย์","[[0, 331]]"
0_1345179.txt,1345179.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

5.	ใบสำคัญแสดงสิทธิในประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิงไทย (Non-Voting Depository Receipt: NVDR)
5.1	ความหมายของ NVRD
	เนื่องจากไทยมีกำหนดเพดานสัดส่วนการต่างให้ชาติถือครองหุ้น เพื่อไม่ให้ต่างชาติมีอำนาจควบคุมบางอุตสาหกรรม เช่น ธนาคาร, ธุรกิจประกัน, ธุรกิจที่เกี่ยวข้องกับที่ดิน ดังนั้นจึงมีการออก NVDR ซึ่งเป็นใบแสดงสิทธิในผลประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิงไทย เพื่อให้ชาวต่างชาติสามารถเข้ามาลงทุนในหุ้นโดยไม่มีกำหนดเพดานสัดส่วนการถือครอง โดยผู้ถือ NVDR จะไม่มีสิทธิออกเสียงในที่ประชุม (Voting Rights) ทำให้ไม่มีอำนาจควบคุมธุรกิจ แต่จะยังมีสิทธิอื่นๆ เช่น การรับปันผล, การซื้อหุ้นเพิ่มทุน ทั้งนี้ราคาซื้อขาย NVDR เป็นราคาเดียวกับหุ้นที่ให้ผู้ลงทุนทั่วไปในประเทศลงทุน และ NVRD ที่ถือครอง สามารถเปลี่ยนเป็นหุ้นได้ นอกจากนี้ ผู้ลงทุนใน NVDR จะเป็นผู้ลงทุนชาวไทยหรือต่างชาติก็ได้","[[0, 811]]"
1_1345179.txt,1345179.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

5.2	คุณสมบัติของ NVRD
	1.	ต้องอ้างอิงกับหลักทรัพย์ประเภทใดประเภทหนึ่ง ดังนี้
		1)	หุ้นสามัญ
		2)	หุ้นบุริมสิทธิ
		3)	ตราสารหนี้ (พันธบัตร, หุ้นกู้)
		4)	Warrant
		5)	TSR","[[0, 30], [812, 982]]"
2_1345179.txt,1345179.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
5.2	คุณสมบัติของ NVRD
	2.	อัตราการใช้สิทธิต้องเป็น 1 : 1 (NVRD : สินทรัพย์อ้างอิง) เสมอ 
	3.	กรณีอ้างอิงกับหลักทรัพย์ที่มีอายุ NVDR ต้องมีการกำหนดอายุ
	4.	ผู้ถือ NVDR มีสิทธิเหมือนการถือหลักทรัพย์อ้างอิง ยกเว้นสิทธิ Vote","[[0, 30], [813, 834], [983, 1181]]"
3_1345179.txt,1345179.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

5.3	ประโยชน์ของ NVDR
	1.	เป็นช่องทางการลงทุนของต่างชาติ (ทั้งนักลงทุนบุคคล และสถาบัน) โดยไม่ติด Foreign Limit
	2.	เพิ่มสภาพคล่องหลักทรัพย์","[[0, 30], [1182, 1321]]"
4_1345179.txt,1345179.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

5.4	ผลตอบแทนและความเสี่ยงของ NVDR
	NVDR จะเป็นเสมือนตัวแทนของหลักทรัพย์อ้างอิง โดยมีผลตอบแทนและความเสี่ยงเหมือนหลักทรัพย์อ้างอิง","[[0, 30], [1322, 1451]]"
5_1345179.txt,1345179.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

5.5	สิทธิประโยชน์ของผู้ถือ NVDR
	1.	นักลงทุนต่างชาติสามารถลงทุนได้โดยไม่ติด Foreign Limit แต่กรณีลงทุนในสถาบันการเงิน ต่างชาติจะถือหุ้นและ NVDR รวมกันได้ไม่เกิน 10%
	2.	ผู้ถือ NVDR มีสิทธิเหมือนการถือหลักทรัพย์อ้างอิง ยกเว้นสิทธิ Vote
	3.	สามารถเปลี่ยน NVDR เป็นหลักทรัพย์อ้างอิง
	4.	สิทธิประโยชน์ทางภาษี ผู้ลงทุนประเภทบุคคคลธรรมดา และนิติบุคคลจะได้รับสิทธิประโยชน์ที่แตกต่างกันดังนี้
	สิทธิประโยชน์ทางภาษีของผู้ถือ NVDR
		ผู้ลงทุนที่เป็นบุคคลธรรมดา
			-	อยู่ในไทย ≥180 ในปีภาษี ยกเว้นภาษี เงินได้จากปันผล เลือกได้ระหว่าง หัก ณ ที่จ่าย 10% กับนำปันผลไปรวมคำนวณภาษี
			-	อยู่ในไทย <180 ในปีภาษี ยกเว้นภาษี เงินได้จากปันผล หัก ณ ที่จ่าย 10%","[[0, 30], [1452, 2091]]"
6_1345179.txt,1345179.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน
5.5	สิทธิประโยชน์ของผู้ถือ NVDR
	สิทธิประโยชน์ทางภาษีของผู้ถือ NVDR
		ผู้ลงทุนที่เป็นนิติบุคลที่จัดตั้งขึ้นตามกฎหมายต่างประเทศ
			-	ที่ประกอบกิจการในไทย รวมเป็นเงินได้ของกิจการ เงินได้จากปันผล รวมเป็นเงินได้ของกิจการ
			-	ที่ประกอบกิจการในต่างประเทศ เสียภาษี 15% เงินได้จากปันผล หัก ณ ที่จ่าย 10%","[[0, 30], [1453, 1484], [1838, 1873], [2092, 2320]]"
7_1345179.txt,1345179.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

5.6	การรายงานการถือครอง NVDR ต่อบริษัทไทยเอ็นวีดีอาร์ จำกัด
สำหรับ NVDR ที่อ้างอิงกับหุ้นสามัญ ต้องมีการรายงานการถือครอง ดังนี้
	1.	ต้องรายงานเมื่อได้มาหรือขายไปจนทำให้สัดส่วนการถือครอง NVDR รวมกับหุ้นแตะระดับ 5%
	2.	เมื่อการถือครอง ≥25% บริษัทไทยวีดอาร์ จำกัด มีสิทธิบังคับซื้อคืนสำหรับสัดส่วนที่เกิน 25%","[[0, 30], [2321, 2626]]"
0_1345180.txt,1345180.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

6.	ใบสำคัญแสดงสิทธิในประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิง (Depository Receipts: DR)
6.1	ความหมายของ DR
	คือ หลักทรัพย์ที่เป็นตัวแทนของสินทรัพย์อ้างอิง (เช่น หุ้น, ตราสารหนี้) (ส่วนใหญ่สินทรัพย์อ้างอิง คือ หุ้น) ของต่างประเทศ แต่ซื้อขายบนตลาดหลักทรัพย์ในประเทศ โดยผู้ออก DR คือ ธนาคารพาณิชย์ หรือ บริษัทหลักทรัพย์
	ตัวอย่าง DR ที่เป็นที่รู้จัก คือ American Depository Receipts (ADR) เช่น ADR Toyota ที่เป็นตัวแทนหุ้น Toyota ของญี่ปุ่น แต่ ADR นี้ซื้อขายในตลาดหลักทรัพย์ New York (สหรัฐอเมริกา)","[[0, 523]]"
1_1345180.txt,1345180.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

6.2	ประเภทของ DR
	1.	Sponsored DR คือ DR ที่มีบริษัทที่เป็นเจ้าของสินทรัพย์อ้างอิงสนับสนุน โดยเจ้าของอาจมีความต้องการที่จะเป็นที่รู้จักในต่างประเทศ หรือ ต้องการระดมทุนจากต่างประเทศ
	2.	Unsponsored DR คือ DR ที่ไม่มีบริษัทที่เป็นเจ้าของสินทรัพย์อ้างอิงสนับสนุน","[[0, 30], [524, 784]]"
2_1345180.txt,1345180.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

6.3	ประโยชน์ของ DR
	ประโยชน์ต่อผู้ออก DR
	*	เป็นช่องทางระดมทุน
	*	ทำให้บริษัทเป็นที่รู้จักของต่างชาติ ซึ่งช่วยในการขยายตลาดไปต่างประเทศ
	ประโยชน์ต่อผู้ลงทุน DR
	*	เป็นช่องทางลงทุนในต่างประเทศ
	*	ต้นทุนต่ำกว่าการลงทุนตรงในต่างประเทศ, การลงทุนในต่างประเทศผ่านกองทุนรวม หรือ ผ่านบริษัทหลักทรัพย์ในประเทศ
	*	มีความสะดวกกว่าการไปลงทุนตรงในต่างประเทศ","[[0, 30], [785, 1130]]"
3_1345180.txt,1345180.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

6.4	ผลตอบแทนและความเสี่ยง
	1.	ผลตอบแทน ได้รับเหมือนสินทรัพย์อ้างอิง
	2.	ความเสี่ยง
		*	เหมือนสินทรัพย์อ้างอิง เช่น ความเสี่ยงจากการดำเนินงาน ความเสี่ยงด้านเศรษฐกิจ การเมือง
		*	การเสี่ยงด้านอัตราแลกเปลี่ยน เนื่องจาก DR ไม่มีการป้องกันความเสี่ยงอัตราแลกเปลี่ยน โดย DR ควรเท่ากับราคาของสินทรัพย์อ้างอิง (แม้จะคนละสกุลเงิน แต่ถ้าแปลงเป็นสกุลเงินเดียวกันราคาควรเท่ากัน)
		*	Price Premium คือ ความเสี่ยงจากการที่ราคา DR แพงกว่าราคาสินทรัพย์อ้างอิงในต่างประเทศ ซึ่งสาเหตุมักมาจากข้อการจำกัดจำนวนการถือหุ้นสูงสุดของชาวต่างชาติในสินทรัพย์อ้างอิง เช่น ผลของการมี Foreign Limit ของไทยนั่นเอง
		*	การเข้าถึงข้อมูลที่อาจเสียเปรียบผู้ลงทุนที่อยู่ในประเทศเดียวกับบริษัทที่เป็นเจ้าของสินทรัพย์อ้างอิง (เช่น ผู้ลงทุนสหรัฐฯ ที่ซื้อ ADR Toyota อาจเข้าถึงข้อมูลได้ยากกว่าผู้ลงทุนชาวญี่ปุ่น)","[[0, 30], [1131, 1903]]"
4_1345180.txt,1345180.txt,"ตราสารที่เชื่อมโยงกับตราสารทุน

6.5	สิทธิประโยชน์ของการลงทุนใน DR
	สิทธิที่เป็นเงินสด เช่น เงินปันผล สิทธิของผู้ถือ DR ได้รับสิทธิ
	สิทธิที่ไม่เป็นเงินสด เช่น หุ้นปันผล, สิทธิการซื้อหุ้นเพิ่มทุน สิทธิของผู้ถือ DR ได้ หรือ ไม่ได้ ขึ้นกับข้อกำหนดของ DR","[[0, 30], [1904, 2122]]"
0_1345181.txt,1345181.txt,"ตลาดหลักทรัพย์แห่งประเทศไทย

1.	ระบบการซื้อขายของตลาดหลักทรัพย์แห่งประเทศไทย
1.1	พัฒนาการของระบบการซื้อขาย
	*	30 เม.ย. 2518: ตลาดหลักทรัพย์แห่งประเทศไทยเปิดซื้อขายครั้งแรก โดยใช้ระบบการซื้อขายแบบประมูลอย่างเปิดเผยด้วยวิธีการเคาะกระดานในห้องค้าหลักทรัพย์
	*	31 พ.ค. 2534: ใช้ระบบ ASSET (Automatic System for the Stock Exchange of Thailand)
	*	ส.ค. 2551: ใช้ระบบ ARMS (Advanced Resilience Matching System)
	*	3 ก.ย. 2555: ใช้ระบบ SET CONNECT","[[0, 439]]"
1_1345181.txt,1345181.txt,"ตลาดหลักทรัพย์แห่งประเทศไทย

1.2	ระบบการซื้อขายหลักทรัพย์ SET Connect
	SET Connect เป็นระบบการซื้อขายที่ตลาดหลักทรัพย์แห่งประเทศไทย ร่วมมือกับบริษัท Cinnober Finance Technology AB ในการพัฒนาระบบ ซึ่งระบบมีจุดเด่นดังนี้
	1.	มีความน่าเชื่อถือระดับสากล มีการเชื่อมต่อที่เป็นมาตรฐานสากล (FIX Protocol) และสามารถรับส่งข้อมูลเชื่อมต่อกับตลาดหลักทรัพย์อื่นๆ รวมถึงมีระบบสำรองในทุกๆ ด้าน ในกรณีที่ระบบหลักขัดข้อง
	2.	รองรับปริมาณการซื้อขายได้จำนวนมาก","[[0, 27], [440, 853]]"
0_1345182.txt,1345182.txt,"ตลาดหลักทรัพย์แห่งประเทศไทย

2.	กระบวนการ วิธีการ และช่องทางการซื้อขาย
2.1	กระบวนการในการซื้อขาย
	รายละเอียดขั้นตอนการซื้อ
	1.	ผู้ซื้อส่งคำสั่งซื้อไปยัง Broker (Broker ในที่นี้หมายถึง บริษัทหลักทรัพย์ (บล.) โดย Broker ที่สามารถส่งคำสั่งซื้อขายไปยังระบบของตลาดหลักทรัพย์ได้ ต้องเป็น Broker ที่เป็นสมาชิกของตลาดหลักทรัพย์เท่านั้น)
	2.	Broker ส่งคำสั่งซื้อเข้าตลาดหลักทรัพย์
	3.	ระบบของตลาดหลักทรัพย์จับคู่การซื้อขาย และส่งข้อมูลไปยัง TCH (TCH Thailand Clearing Houses หรือ สำนักหักบัญชี ทำหน้าที่เป็นคนกลาง (Counter Party) ในการซื้อขายหลักทรัพย์ TCH เข้ามาช่วยลดความเสี่ยงของ Counter Party Risk เช่น การที่นาย ก ซื้อหลักทรัพย์จากนาย ข แต่ไม่ยอมชำระเงินให้นาย ข หรือนาย ข ไม่ยอมส่งมอบหลักทรัพย์ให้นาย ก ทั้งนี้ตั้งแต่วันที่ 2 มี.ค. TCH จะชำระราคาและส่งมอบหลักทรัพย์ภายใน 2 วันทำการ (T+2))
	4.	TCH ขายหลักทรัพย์ให้ผู้ซื้อ
	5.	Broker เรียกเก็บเงินจากผู้ซื้อให้ TCH
	6.	Broker ส่งมอบหลักทรัพย์ให้ผู้ซื้อ
	รายละเอียดขั้นตอนการขาย
	1.	ผู้ขายส่งคำสั่งขายไปยัง Broker
	2.	Broker ส่งคำสั่งขายเข้าตลาดหลักทรัพย์
	3.	ระบบของตลาดหลักทรัพย์จับคู่การซื้อขาย และส่งข้อมูลไปยัง TCH
	4.	TCH ซื้อหลักทรัพย์ของผู้ขาย
	5.	Broker ส่งมอบหลักทรัพย์ TCH
	6.	Broker ส่งมอบเงินให้ผู้ขาย","[[0, 1158]]"
1_1345182.txt,1345182.txt,"ตลาดหลักทรัพย์แห่งประเทศไทย

2.2	วิธีการซื้อขาย ทำได้ 2 วิธี
	1.	วิธีจับคู่อัตโนมัติ (Automatic Order Matching: AOM) เป็นวิธีการซื้อขายที่คนส่วนใหญ่ใช้ โดยคำสั่งใดจะถูกจับคู่ก่อนหรือหลังนั้นจะพิจารณาราคาที่ดีที่สุดก่อน แล้วจึงพิจารณาว่าที่ระดับราคาเท่ากันคำสั่งใดถูกส่งมาก่อน ซึ่งหลักการนี้เรียกว่า Price then Time Priority
		1)	คำสั่งซื้อ ราคาที่ดีที่สุด คือ คำสั่งซื้อที่ราคาสูงที่สุด (คนที่ยินดีซื้อที่ราคาแพงกว่าจะได้คิวก่อน)
		2)	คำสั่งขาย ราคาที่ดีที่สุด คือ คำสั่งขายที่ราคาต่ำที่สุด (คนที่ยินดีซื้อที่ราคาถูกกว่าจะได้คิวก่อน)","[[0, 27], [1159, 1664]]"
2_1345182.txt,1345182.txt,"ตลาดหลักทรัพย์แห่งประเทศไทย
2.2	วิธีการซื้อขาย ทำได้ 2 วิธี
	2.	การซื้อขายด้วยวิธีรายงาน (Trade Report) ซึ่งเดิมเรียกว่า Put–through เป็นวิธีซื้อขายแบบที่ผู้ซื้อและผู้ขายตกลงราคากันเอง และส่งข้อมูลการซื้อขายผ่านบริษัทหลักทรัพย์ (บล.) ไปยังระบบการซื้อขายของตลาดหลักทรัพย์ และมี TCH เข้ามาเป็นคนกลางในการซื้อขาย (Counter Party) 
		1)	ประเภทของ Trade Report แบ่งเป็น 2 ประเภท
			*	ซื้อขายผ่านสมาชิก (Broker) (สมาชิก ในที่นี้หมายถึงBroker (บล.) ที่เป็นสมาชิกของตลาดหลักทรัพย์) รายเดียวกัน (one-firm trade report) ให้สมาชิกบันทึกรายการซื้อขายเข้าระบบตลาดฯ
			*	ซื้อขายผ่านสมาชิก (Broker) คนละรายกัน (two-firm trade report) ให้ สมาชิกทั้ง 2 ราย บันทึกรายการซื้อขายเข้าระบบตลาดฯ","[[0, 27], [1160, 1191], [1665, 2276]]"
3_1345182.txt,1345182.txt,"ตลาดหลักทรัพย์แห่งประเทศไทย
2.2	วิธีการซื้อขาย ทำได้ 2 วิธี
	2.	การซื้อขายด้วยวิธีรายงาน (Trade Report) ซึ่งเดิมเรียกว่า Put–through เป็นวิธีซื้อขายแบบที่ผู้ซื้อและผู้ขายตกลงราคากันเอง และส่งข้อมูลการซื้อขายผ่านบริษัทหลักทรัพย์ (บล.) ไปยังระบบการซื้อขายของตลาดหลักทรัพย์ และมี TCH เข้ามาเป็นคนกลางในการซื้อขาย (Counter Party) 
		2)	รายละเอียดของ Trade Report
			*	Trade report แบบ Big lot
				-	ปริมาณซื้อขาย ≥1 ล้านหุ้น หรือ มูลค่า ≥3 ล้านบาท
				-	ซื้อขายในเวลา Trading session, Pre-close, Off-hour","[[0, 27], [1160, 1191], [1665, 1931], [2277, 2450]]"
4_1345182.txt,1345182.txt,"ตลาดหลักทรัพย์แห่งประเทศไทย
2.2	วิธีการซื้อขาย ทำได้ 2 วิธี
	2.	การซื้อขายด้วยวิธีรายงาน (Trade Report) ซึ่งเดิมเรียกว่า Put–through เป็นวิธีซื้อขายแบบที่ผู้ซื้อและผู้ขายตกลงราคากันเอง และส่งข้อมูลการซื้อขายผ่านบริษัทหลักทรัพย์ (บล.) ไปยังระบบการซื้อขายของตลาดหลักทรัพย์ และมี TCH เข้ามาเป็นคนกลางในการซื้อขาย (Counter Party) 
		2)	รายละเอียดของ Trade Report
			*	Trade report แบบ Off-hour
				-	ปริมาณซื้อขาย ≤1 ล้านหุ้น หรือ มูลค่า ≤3 ล้านบาท
				-	ปริมาณซื้อขายตาม Board lot
				-	ราคาซื้อขายเป็นราคาปิด หรือ ราคาเฉลี่ย
				-	ซื้อขายในเวลา Off-hour","[[0, 27], [1160, 1191], [1665, 1931], [2277, 2308], [2451, 2643]]"
5_1345182.txt,1345182.txt,"ตลาดหลักทรัพย์แห่งประเทศไทย
2.2	วิธีการซื้อขาย ทำได้ 2 วิธี
	2.	การซื้อขายด้วยวิธีรายงาน (Trade Report) ซึ่งเดิมเรียกว่า Put–through เป็นวิธีซื้อขายแบบที่ผู้ซื้อและผู้ขายตกลงราคากันเอง และส่งข้อมูลการซื้อขายผ่านบริษัทหลักทรัพย์ (บล.) ไปยังระบบการซื้อขายของตลาดหลักทรัพย์ และมี TCH เข้ามาเป็นคนกลางในการซื้อขาย (Counter Party) 
		2)	รายละเอียดของ Trade Report
			*	Trade report แบบ Foreign
				-	ซื้อขายหลักทรัพย์ประเภท Foreign (มีเครื่องหมาย – F หลังชื่อหลักทรัพย์) เช่น PTT-F, CPALL-F
				-	ปริมาณซื้อขาย ≤1 ล้านหุ้น หรือ มูลค่า ≤3 ล้านบาท
				-	ซื้อขายในเวลา Trading session, Pre-close, Off-hour","[[0, 27], [1160, 1191], [1665, 1931], [2277, 2308], [2644, 2882]]"
